transaction_id,customer_id,timestamp,amount,payment_method,refund_requested,refund_amount,refund_delay_hours,previous_orders,previous_refunds,historical_refund_rate,high_value_transaction,rapid_refund,refund_amount_ratio,refund_frequency_signal,abuse_label,historical_orders,historical_refunds_v2,hours_since_previous_order,hours_since_previous_refund,customer_avg_order_amount,amount_vs_customer_avg,customer_avg_refund_amount,refund_vs_customer_avg,orders_last_24H,orders_last_7D,orders_last_30D,refunds_last_24H,refunds_last_7D,refunds_last_30D,refund_rate_7D,refund_rate_30D,refund_acceleration
TXN_0006557,CUST_01662,2026-03-10 07:08:00,665.35,netbanking,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,627.6833333333333,0.0,947.53,0.7021941257796588,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0046636,CUST_01662,2026-05-15 16:06:00,1772.9,card,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1592.9666666666667,0.0,806.44,2.1984276573582657,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0020719,CUST_01662,2026-06-20 22:11:00,7348.4,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,870.0833333333334,0.0,1128.5933333333335,6.5111141302742634,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043870,CUST_01663,2026-01-28 06:52:00,298.16,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0007164,CUST_01663,2026-01-28 22:45:00,1442.38,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,15.883333333333333,0.0,298.16,4.83760397102227,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0006828,CUST_01663,2026-02-06 12:01:00,5923.89,card,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,205.26666666666668,0.0,870.2700000000001,6.8069564617877205,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0036599,CUST_01663,2026-02-23 05:41:00,3156.74,netbanking,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,401.6666666666667,0.0,2554.81,1.2356065617404033,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017929,CUST_01663,2026-04-21 18:56:00,5643.36,wallet,1,2866.23,62.75,4,0,0.0,0,0,0.507894233222761,0.0,0,4,0.0,1381.25,0.0,2705.2925,2.0860443002004403,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029697,CUST_01663,2026-05-24 08:42:00,4496.04,netbanking,1,3816.49,14.33,5,1,0.2,0,0,0.8488558820651061,0.2,0,5,1.0,781.7666666666667,781.7666666666667,3292.906,1.365371498609435,573.246,6.657682740045286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0004252,CUST_01663,2026-06-23 04:19:00,11346.31,card,0,0.0,0.0,6,2,0.3333333333333333,0,0,0.0,0.6666666666666666,0,6,2.0,715.6166666666667,715.6166666666667,3493.4283333333333,3.247901178259942,1113.7866666666666,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
TXN_0046634,CUST_01664,2026-01-13 20:33:00,527.08,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014008,CUST_01664,2026-01-25 11:40:00,936.34,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,279.1166666666667,0.0,527.08,1.7764665705395764,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0004560,CUST_01664,2026-02-02 00:04:00,756.1,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,180.4,0.0,731.71,1.0333328777794482,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0012461,CUST_01664,2026-02-09 16:07:00,583.53,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,184.05,0.0,739.84,0.7887245891003459,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0034624,CUST_01664,2026-03-11 02:00:00,977.38,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,705.8833333333333,0.0,700.7625,1.3947378748149337,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0044634,CUST_01664,2026-03-29 21:59:00,3018.56,upi,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,451.98333333333335,0.0,756.086,3.99235007657859,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0018226,CUST_01664,2026-03-31 16:02:00,358.87,upi,0,0.0,0.0,6,0,0.0,0,0,0.0,0.0,0,6,0.0,42.05,0.0,1133.165,0.3166970388248843,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0007377,CUST_01664,2026-05-04 10:46:00,837.78,upi,0,0.0,0.0,7,0,0.0,0,0,0.0,0.0,0,7,0.0,810.7333333333333,0.0,1022.5514285714286,0.8193035348553898,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0039400,CUST_01665,2026-02-25 19:11:00,4081.0,card,1,3855.18,47.74,0,0,0.0,0,0,0.9446655231560892,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0001428,CUST_01665,2026-03-24 18:51:00,5622.31,upi,1,3846.37,16.2,1,1,1.0,0,0,0.6841262754988607,1.0,1,1,1.0,647.6666666666666,647.6666666666666,4081.0,1.377679490321,3855.18,0.9977147629942053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0037729,CUST_01665,2026-04-20 12:17:00,5639.51,card,0,0.0,0.0,2,2,1.0,0,0,0.0,2.0,0,2,2.0,641.4333333333333,641.4333333333333,4851.655000000001,1.1623889167716994,3850.7749999999996,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
TXN_0001936,CUST_01665,2026-05-19 19:30:00,2029.11,card,1,1227.82,10.35,3,2,0.6666666666666666,0,0,0.6051027297682235,1.3333333333333333,1,3,2.0,703.2166666666667,1344.65,5114.2733333333335,0.3967543124406074,2567.183333333333,0.4782751524043862,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0
TXN_0019514,CUST_01666,2026-02-25 14:33:00,3298.13,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014752,CUST_01666,2026-03-25 13:29:00,4601.24,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,670.9333333333333,0.0,3298.13,1.3951057114182885,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021192,CUST_01666,2026-04-20 11:41:00,234.99,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,622.2,0.0,3949.685,0.059495883848965175,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035350,CUST_01666,2026-06-06 00:41:00,444.58,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1117.0,0.0,2711.4533333333334,0.16396372916861313,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0022897,CUST_01666,2026-06-15 02:52:00,5269.52,netbanking,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,218.18333333333334,0.0,2144.735,2.4569562206985944,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0004454,CUST_01667,2026-01-04 14:27:00,1876.95,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0033357,CUST_01667,2026-01-18 00:46:00,5656.98,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,322.31666666666666,0.0,1876.95,3.0139215216175175,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017899,CUST_01667,2026-02-04 04:13:00,6011.27,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,411.45,0.0,3766.9649999999997,1.5957859974807307,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0034573,CUST_01667,2026-04-14 21:50:00,18949.14,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1673.6166666666666,0.0,4515.066666666667,4.196868263296223,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0046330,CUST_01667,2026-06-18 13:29:00,3215.37,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,1551.65,0.0,8123.585,0.3958067774264687,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0008340,CUST_01668,2026-01-08 07:56:00,7922.64,upi,1,5930.98,6.81,0,0,0.0,0,0,0.7486115739198044,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0040492,CUST_01668,2026-02-18 06:03:00,3752.11,netbanking,0,0.0,0.0,1,1,1.0,0,0,0.0,1.0,0,1,1.0,982.1166666666667,982.1166666666667,7922.64,0.47359339816020923,5930.98,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0039970,CUST_01668,2026-03-26 07:37:00,1088.34,upi,0,0.0,0.0,2,1,0.5,0,0,0.0,0.5,0,2,1.0,865.5666666666667,1847.6833333333334,5837.375,0.18644339279213687,2965.49,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035457,CUST_01668,2026-05-31 18:57:00,2496.15,netbanking,0,0.0,0.0,3,1,0.3333333333333333,0,0,0.0,0.3333333333333333,0,3,1.0,1595.3333333333333,3443.016666666667,4254.363333333334,0.5867270386716696,1976.993333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0028719,CUST_01668,2026-06-01 06:09:00,2369.66,netbanking,0,0.0,0.0,4,1,0.25,0,0,0.0,0.25,0,4,1.0,11.2,3454.2166666666667,3814.8100000000004,0.6211737937144968,1482.745,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0012116,CUST_01669,2026-02-15 17:11:00,1473.05,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0020002,CUST_01669,2026-04-23 14:49:00,469.41,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1605.6333333333334,0.0,1473.05,0.31866535419707415,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0015223,CUST_01669,2026-05-20 21:56:00,817.46,upi,1,473.55,135.1,2,0,0.0,0,0,0.5792943997259805,0.0,0,2,0.0,655.1166666666667,0.0,971.23,0.8416749894463722,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0035387,CUST_01669,2026-06-22 05:12:00,1937.26,card,0,0.0,0.0,3,1,0.3333333333333333,0,0,0.0,0.3333333333333333,0,3,1.0,775.2666666666667,775.2666666666667,919.9733333333334,2.1057784283602423,157.85,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0028975,CUST_01670,2026-01-12 04:13:00,578.8,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041566,CUST_01670,2026-01-17 18:14:00,3189.24,wallet,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,134.01666666666668,0.0,578.8,5.5100898410504495,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0018711,CUST_01670,2026-02-06 08:00:00,6813.9,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,469.76666666666665,0.0,1884.02,3.6166813515780087,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0036398,CUST_01670,2026-03-24 23:00:00,2269.01,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1119.0,0.0,3527.313333333333,0.6432686256017329,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041592,CUST_01671,2026-02-10 14:02:00,260.08,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0036198,CUST_01671,2026-03-22 16:50:00,8311.76,netbanking,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,962.8,0.0,260.08,31.958474315595204,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041175,CUST_01671,2026-04-08 06:20:00,1740.34,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,397.5,0.0,4285.92,0.40605984246089516,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0011996,CUST_01672,2026-01-18 10:05:00,1816.29,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0023569,CUST_01672,2026-03-18 20:15:00,1846.4,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,1426.1666666666667,0.0,1816.29,1.0165777491479886,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0020661,CUST_01673,2026-01-11 08:33:00,4158.67,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0049315,CUST_01673,2026-04-12 09:40:00,2297.16,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,2185.116666666667,0.0,4158.67,0.5523785248649207,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0038561,CUST_01673,2026-06-20 20:37:00,1065.96,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1666.95,0.0,3227.915,0.330231744020521,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0048836,CUST_01674,2026-01-12 10:58:00,1198.03,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0026346,CUST_01674,2026-01-15 23:45:00,878.08,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,84.78333333333333,0.0,1198.03,0.7329365708705124,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0005680,CUST_01674,2026-03-25 10:30:00,1994.13,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1642.75,0.0,1038.055,1.921025379194744,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0048843,CUST_01674,2026-04-02 20:26:00,485.01,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,201.93333333333334,0.0,1356.7466666666667,0.3574801485907465,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014097,CUST_01675,2026-03-05 09:51:00,1291.61,wallet,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0008670,CUST_01675,2026-03-09 00:15:00,3913.67,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,1,1,0.0,86.4,0.0,1291.61,3.03007099666308,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0018342,CUST_01675,2026-03-13 19:02:00,7438.75,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,114.78333333333333,0.0,2602.64,2.858155565118495,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0014054,CUST_01675,2026-03-31 03:18:00,2166.18,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,416.26666666666665,0.0,4214.676666666666,0.513961134226983,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0045175,CUST_01675,2026-04-01 09:06:00,3777.25,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,29.8,0.0,3702.5525,1.0201745957687298,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0038011,CUST_01675,2026-05-27 05:59:00,3284.09,card,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,1340.8833333333334,0.0,3717.4919999999997,0.8834154854939836,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0017692,CUST_01676,2026-03-02 23:59:00,6973.17,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0000659,CUST_01676,2026-03-10 09:41:00,1379.0,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,177.7,0.0,6973.17,0.19775797807883647,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0024600,CUST_01676,2026-03-27 11:19:00,4072.5,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,409.6333333333333,0.0,4176.085,0.9751956677127022,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0013888,CUST_01676,2026-04-22 21:42:00,580.99,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,634.3833333333333,0.0,4141.556666666666,0.1402830014801198,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0028647,CUST_01676,2026-04-26 00:31:00,1949.65,upi,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,74.81666666666666,0.0,3251.415,0.5996312374766064,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0044667,CUST_01677,2026-01-07 09:07:00,1997.09,wallet,1,1252.96,129.76,0,0,0.0,0,0,0.6273928566063623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0038663,CUST_01677,2026-02-03 10:59:00,7315.38,upi,0,0.0,0.0,1,1,1.0,0,0,0.0,1.0,1,1,1.0,649.8666666666667,649.8666666666667,1997.09,3.663019693654267,1252.96,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TXN_0018083,CUST_01677,2026-03-11 02:38:00,1881.84,upi,0,0.0,0.0,2,1,0.5,0,0,0.0,0.5,0,2,1.0,855.65,1505.5166666666667,4656.235,0.40415485902236464,626.48,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0042722,CUST_01677,2026-03-23 01:13:00,322.31,upi,0,0.0,0.0,3,1,0.3333333333333333,0,0,0.0,0.3333333333333333,0,3,1.0,286.5833333333333,1792.1,3731.4366666666665,0.08637691827365868,417.65333333333336,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029579,CUST_01677,2026-04-30 02:49:00,1567.22,netbanking,0,0.0,0.0,4,1,0.25,0,0,0.0,0.25,0,4,1.0,913.6,2705.7,2879.155,0.5443333200192417,313.24,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0032152,CUST_01677,2026-05-21 00:47:00,499.21,upi,0,0.0,0.0,5,1,0.2,0,0,0.0,0.2,0,5,1.0,501.96666666666664,3207.6666666666665,2616.768,0.19077350380316482,250.592,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0000525,CUST_01677,2026-06-27 12:03:00,4201.35,upi,0,0.0,0.0,6,1,0.1666666666666666,0,0,0.0,0.1666666666666666,0,6,1.0,899.2666666666667,4106.933333333333,2263.8416666666667,1.8558497539212475,208.82666666666668,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0027837,CUST_01678,2026-02-03 02:27:00,7922.43,netbanking,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043064,CUST_01678,2026-05-07 01:54:00,1176.09,wallet,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,2231.45,0.0,7922.43,0.1484506647581613,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0027999,CUST_01679,2026-01-01 08:13:00,2330.24,wallet,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043038,CUST_01679,2026-04-01 11:11:00,1389.21,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,2162.9666666666667,0.0,2330.24,0.596166060148311,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0009747,CUST_01679,2026-04-07 17:57:00,27876.56,upi,0,0.0,0.0,2,0,0.0,1,0,0.0,0.0,0,2,0.0,150.76666666666668,0.0,1859.725,14.98961405584159,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0030880,CUST_01679,2026-06-13 12:24:00,156.33,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,1602.45,0.0,10532.003333333334,0.014843329901465406,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029137,CUST_01680,2026-01-07 14:10:00,3619.62,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0013091,CUST_01680,2026-01-17 11:27:00,926.1,card,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,237.28333333333333,0.0,3619.62,0.2558555870505744,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0034872,CUST_01680,2026-03-03 03:53:00,3053.57,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,1072.4333333333334,0.0,2272.86,1.3434923400473413,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0037674,CUST_01680,2026-04-12 17:04:00,453.62,upi,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,973.1833333333333,0.0,2533.096666666667,0.17907725590153817,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0037517,CUST_01680,2026-04-26 16:20:00,1033.8,card,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,335.26666666666665,0.0,2013.2275,0.5135038141491709,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0004667,CUST_01680,2026-05-11 05:37:00,1614.35,upi,0,0.0,0.0,5,0,0.0,0,0,0.0,0.0,0,5,0.0,349.28333333333336,0.0,1817.3419999999999,0.888302807066584,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029981,CUST_01680,2026-06-24 14:19:00,464.3,card,1,273.22,116.69,6,0,0.0,0,0,0.5884557398233901,0.0,0,6,0.0,1064.7,0.0,1783.51,0.2603293505503193,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0009416,CUST_01681,2026-01-04 03:07:00,735.84,card,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021948,CUST_01681,2026-01-25 17:48:00,987.19,upi,0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0,1,0.0,518.6833333333333,0.0,735.84,1.3415824092193955,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0043253,CUST_01681,2026-04-30 15:37:00,227.63,upi,0,0.0,0.0,2,0,0.0,0,0,0.0,0.0,0,2,0.0,2277.8166666666666,0.0,861.5150000000001,0.26422058814994515,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0038397,CUST_01681,2026-05-01 13:13:00,832.79,card,0,0.0,0.0,3,0,0.0,0,0,0.0,0.0,0,3,0.0,21.6,0.0,650.22,1.28078188920673,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0029293,CUST_01681,2026-05-27 19:15:00,510.95,card,0,0.0,0.0,4,0,0.0,0,0,0.0,0.0,0,4,0.0,630.0333333333333,0.0,695.8625,0.7342686234708725,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0021814,CUST_01682,2026-01-25 16:52:00,3963.79,upi,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN_0041961,CUST_01682,2026-03-10 23:29:00,1576.93,upi,1,798.75,32.1,1,0,0.0,0,0,0.5065221664880496,0.0,0,1,0.0,1062.6166666666666,0.0,3963.79,0.39783389130100233,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
