customer_id,segment,base_refund_rate
CUST_02106,normal,0.04624536352430673
CUST_02107,occasional_refunder,0.2251092583163312
CUST_02108,occasional_refunder,0.08333064530210293
CUST_02109,normal,0.04151221292286821
CUST_02110,aggressive_abuser,0.7151885696447261
CUST_02111,normal,0.04153550129076408
CUST_02112,normal,0.007381003543699892
CUST_02113,normal,0.09880820880843559
CUST_02114,occasional_refunder,0.17039445621701166
CUST_02115,normal,0.031121357405689398
CUST_02116,normal,0.07588648251679436
CUST_02117,normal,0.014255080463158114
CUST_02118,normal,0.0706652582476546
CUST_02119,normal,0.054664113409479166
CUST_02120,occasional_refunder,0.10607971621449094
CUST_02121,normal,0.011844045993636022
CUST_02122,normal,0.0782538774358306
CUST_02123,suspicious,0.339522980961264
CUST_02124,normal,0.1152382504478586
CUST_02125,aggressive_abuser,0.2764381633147505
CUST_02126,normal,0.10639999730021939
CUST_02127,normal,0.0905628339743948
CUST_02128,normal,0.051950963505618716
CUST_02129,occasional_refunder,0.12693982009755786
CUST_02130,normal,0.03531474160591633
CUST_02131,normal,0.04928420028473319
CUST_02132,normal,0.05734316832356255
CUST_02133,normal,0.0299679931915208
CUST_02134,normal,0.08535618965537307
CUST_02135,normal,0.017698742452938593
CUST_02136,occasional_refunder,0.2656500720964689
CUST_02137,normal,0.031128176875621708
CUST_02138,normal,0.05347452353336321
CUST_02139,normal,0.06014526079169598
CUST_02140,occasional_refunder,0.09096189233168679
CUST_02141,normal,0.02581448077166944
CUST_02142,normal,0.044355968560722714
CUST_02143,normal,0.06888971844276602
CUST_02144,normal,0.13211108788148132
CUST_02145,normal,0.006230898949685457
CUST_02146,normal,0.022873827522010746
CUST_02147,normal,0.05591821168964576
CUST_02148,normal,0.060365167737392755
CUST_02149,normal,0.04993184397417482
CUST_02150,normal,0.013006677826800624
CUST_02151,normal,0.04007724968876281
CUST_02152,normal,0.021507822542207188
CUST_02153,normal,0.07096818294478306
CUST_02154,normal,0.12848611581425845
CUST_02155,normal,0.033109829865463763
CUST_02156,normal,0.012697091785765158
CUST_02157,normal,0.023145108963122198
CUST_02158,normal,0.025548121716646707
CUST_02159,normal,0.08990933033749691
CUST_02160,normal,0.0259099762401059
CUST_02161,normal,0.004440802913615715
CUST_02162,normal,0.009640167123538202
CUST_02163,normal,0.05898288362378864
CUST_02164,normal,0.012234201317915
CUST_02165,normal,0.01841747386618342
CUST_02166,suspicious,0.5346864036472866
CUST_02167,normal,0.06155997086390215
CUST_02168,normal,0.04829972573059519
CUST_02169,normal,0.02803013786893578
CUST_02170,normal,0.11358683409708326
CUST_02171,normal,0.10713038749104453
CUST_02172,normal,0.044391423331541974
CUST_02173,normal,0.021233617341053095
CUST_02174,occasional_refunder,0.31610332117737894
CUST_02175,normal,0.017446438297877283
CUST_02176,normal,0.038285045423020726
CUST_02177,normal,0.010796152657096455
CUST_02178,normal,0.11719964958745979
CUST_02179,normal,0.037583773383559886
CUST_02180,normal,0.019377884034684312
CUST_02181,normal,0.010463888060566303
CUST_02182,normal,0.0799617848935401
CUST_02183,normal,0.02152880751440567
CUST_02184,normal,0.005547299692977723
CUST_02185,normal,0.032069644543516664
CUST_02186,suspicious,0.7242265877132659
CUST_02187,occasional_refunder,0.12038647516549436
CUST_02188,normal,0.16254596901511753
CUST_02189,normal,0.14532960567548095
CUST_02190,normal,0.044363693393881035
CUST_02191,normal,0.03585528920444791
CUST_02192,occasional_refunder,0.19121469413350073
CUST_02193,normal,0.013635906369641761
CUST_02194,normal,0.02152796320696815
CUST_02195,normal,0.16657931869216971
CUST_02196,normal,0.020384203810590105
CUST_02197,normal,0.020990021239678955
CUST_02198,occasional_refunder,0.32788658990659364
CUST_02199,normal,0.04548401347798618
CUST_02200,normal,0.052439551574396275
CUST_02201,suspicious,0.2204804502511471
CUST_02202,normal,0.10370383220141019
CUST_02203,normal,0.02630301697495098
CUST_02204,normal,0.027746534266851048
CUST_02205,normal,0.028746897893427166
CUST_02206,occasional_refunder,0.18265120245368435
CUST_02207,normal,0.08896318546815149
CUST_02208,occasional_refunder,0.2731437327799819
CUST_02209,normal,0.1788442964108016
CUST_02210,occasional_refunder,0.1951074689010434
CUST_02211,normal,0.014532684385843512
CUST_02212,normal,0.09911851283800137
CUST_02213,normal,0.020929644179341976
CUST_02214,suspicious,0.31642651407499417
CUST_02215,normal,0.009777176685113739
CUST_02216,normal,0.055256894173280384
CUST_02217,normal,0.10426114471727814
CUST_02218,normal,0.04528203938256588
CUST_02219,occasional_refunder,0.10550017106452153
CUST_02220,normal,0.01362545592880395
CUST_02221,normal,0.03093908255422663
CUST_02222,normal,0.026780916753728696
CUST_02223,normal,0.07111710084108093
CUST_02224,normal,0.0153444485678372
CUST_02225,normal,0.05501314936034052
CUST_02226,normal,0.05930780658211305
CUST_02227,normal,0.026732907031092802
CUST_02228,normal,0.011002321542265108
CUST_02229,normal,0.02651351109837469
CUST_02230,normal,0.02589405167574621
CUST_02231,normal,0.03729906545169498
CUST_02232,normal,0.07684569370929827
CUST_02233,occasional_refunder,0.036540860636412216
CUST_02234,normal,0.10343033678583746
CUST_02235,normal,0.02247115819414589
CUST_02236,normal,0.05741702875653088
CUST_02237,occasional_refunder,0.20791211681896618
CUST_02238,normal,0.10133051152327283
CUST_02239,normal,0.08107595923284334
CUST_02240,normal,0.04417355934198786
CUST_02241,normal,0.02740826795456612
CUST_02242,normal,0.10235085526286732
CUST_02243,normal,0.09830716890471583
CUST_02244,aggressive_abuser,0.5773911530467303
CUST_02245,occasional_refunder,0.09286258769945968
CUST_02246,normal,0.027274929266848415
CUST_02247,normal,0.10005202771419534
CUST_02248,normal,0.0216071670938355
CUST_02249,normal,0.06315438740125824
CUST_02250,normal,0.026093179022765613
CUST_02251,normal,0.022554714039536544
CUST_02252,occasional_refunder,0.12401512105232489
CUST_02253,normal,0.1044431557345747
CUST_02254,normal,0.06519730809401915
CUST_02255,occasional_refunder,0.17136924685373478
CUST_02256,normal,0.1698109647399226
CUST_02257,normal,0.09128096469680883
CUST_02258,normal,0.02597263892023228
CUST_02259,normal,0.044836128046513775
CUST_02260,normal,0.07694985331085213
CUST_02261,normal,0.04593459732878477
CUST_02262,normal,0.01879064915602448
CUST_02263,occasional_refunder,0.07803437678151126
CUST_02264,normal,0.020290472172652646
CUST_02265,normal,0.03214459406248163
CUST_02266,normal,0.03186991908354581
CUST_02267,normal,0.06729946388238713
CUST_02268,normal,0.028347961175589374
CUST_02269,normal,0.035317756477713014
CUST_02270,normal,0.09250841880599515
CUST_02271,normal,0.03199880831680906
CUST_02272,normal,0.08609401972163654
CUST_02273,normal,0.07874805389430321
CUST_02274,normal,0.08825787018128045
CUST_02275,suspicious,0.5050143767469193
CUST_02276,normal,0.01744156184312804
CUST_02277,normal,0.06763486400795884
CUST_02278,normal,0.02230339164197193
CUST_02279,normal,0.10951787934710752
CUST_02280,normal,0.034686518557404476
CUST_02281,normal,0.03676704513062519
CUST_02282,normal,0.11048221214537948
CUST_02283,normal,0.05728449244427688
CUST_02284,normal,0.03526508488911836
CUST_02285,normal,0.05135591650294564
CUST_02286,normal,0.1360912115110534
CUST_02287,suspicious,0.37208416322553367
CUST_02288,normal,0.008742810888701626
CUST_02289,normal,0.042194407651791326
CUST_02290,normal,0.06436615375396584
CUST_02291,normal,0.04060041889467125
CUST_02292,normal,0.013835858835374828
CUST_02293,normal,0.04276889715566363
CUST_02294,normal,0.02852003953207729
CUST_02295,normal,0.10108225923951573
CUST_02296,normal,0.015260744052743982
CUST_02297,normal,0.11695152521369868
CUST_02298,normal,0.1065804867828408
CUST_02299,normal,0.013627363765749611
CUST_02300,normal,0.021525558185020333
CUST_02301,normal,0.046417605890898495
CUST_02302,normal,0.13288629765296187
CUST_02303,normal,0.018560661983819147
CUST_02304,normal,0.01999041188628204
CUST_02305,suspicious,0.4863500149082802
CUST_02306,normal,0.0645821140497791
CUST_02307,normal,0.02807207496039636
CUST_02308,normal,0.13320114230948674
CUST_02309,normal,0.053685386048087584
CUST_02310,normal,0.04852738896512436
CUST_02311,normal,0.025927840873428344
CUST_02312,occasional_refunder,0.25466800168120035
CUST_02313,normal,0.05811210363836473
CUST_02314,normal,0.0431194153278994
CUST_02315,aggressive_abuser,0.6727636483737679
CUST_02316,normal,0.06678339557443015
CUST_02317,normal,0.09548848997409837
CUST_02318,normal,0.07308531964550258
CUST_02319,normal,0.028540635233098556
CUST_02320,normal,0.031035300582078013
CUST_02321,occasional_refunder,0.11609120309505269
CUST_02322,normal,0.04548271451270656
CUST_02323,normal,0.03918775986869091
CUST_02324,normal,0.031658121882055135
CUST_02325,normal,0.23251620401944684
CUST_02326,suspicious,0.16291126980079892
CUST_02327,normal,0.06210234494394291
CUST_02328,normal,0.015935064287827948
CUST_02329,normal,0.04608634625098067
CUST_02330,normal,0.0817500167352205
CUST_02331,normal,0.02916567310554934
CUST_02332,normal,0.008745656835729417
CUST_02333,normal,0.058727889346264175
CUST_02334,normal,0.03294046453759295
CUST_02335,normal,0.020604093077760996
CUST_02336,normal,0.04162814924230764
CUST_02337,normal,0.08633160838902804
CUST_02338,normal,0.025659097664506067
CUST_02339,normal,0.0221264968484908
CUST_02340,normal,0.043862581786033236
CUST_02341,normal,0.014633485204429997
CUST_02342,normal,0.04712170855451187
CUST_02343,normal,0.12509595207620672
CUST_02344,normal,0.01931891416421862
CUST_02345,suspicious,0.2613194658273379
CUST_02346,normal,0.03615620388870732
CUST_02347,normal,0.072965871261932
CUST_02348,normal,0.11464241791133918
CUST_02349,normal,0.008834431742116402
CUST_02350,normal,0.036297492546160756
CUST_02351,normal,0.08597500368170868
CUST_02352,occasional_refunder,0.06433597588868105
CUST_02353,normal,0.10722710019153157
CUST_02354,occasional_refunder,0.22404480548485503
CUST_02355,normal,0.01185147874949893
CUST_02356,normal,0.03945488018441575
CUST_02357,occasional_refunder,0.12981748490124315
CUST_02358,normal,0.040922923739502313
CUST_02359,normal,0.05084179526799736
CUST_02360,normal,0.026263451401574375
CUST_02361,normal,0.09107288874247557
CUST_02362,normal,0.03501344062056335
CUST_02363,normal,0.052544707127180866
CUST_02364,normal,0.06702241593653807
CUST_02365,normal,0.039565202056473736
CUST_02366,normal,0.05741454482615441
CUST_02367,normal,0.03717093641277698
CUST_02368,normal,0.11144734562907611
CUST_02369,normal,0.03289022795747877
CUST_02370,normal,0.02663279279115321
CUST_02371,normal,0.06025227905311883
CUST_02372,normal,0.12285698127437752
CUST_02373,normal,0.058551184566434114
CUST_02374,normal,0.17326315196898978
CUST_02375,normal,0.010672911630134412
CUST_02376,normal,0.029636824973053828
CUST_02377,normal,0.031931249954871954
CUST_02378,normal,0.0739237599689257
CUST_02379,normal,0.02052753642238009
CUST_02380,normal,0.06076069116242879
CUST_02381,normal,0.01821086355945644
CUST_02382,occasional_refunder,0.1292220770227635
CUST_02383,occasional_refunder,0.15483263959926152
CUST_02384,normal,0.055886382532795806
CUST_02385,normal,0.042689548871100796
CUST_02386,normal,0.03554346700200128
CUST_02387,normal,0.03401313102037699
CUST_02388,normal,0.060798693379201615
CUST_02389,normal,0.022558845962631326
CUST_02390,normal,0.06580387246751304
CUST_02391,normal,0.04295324208903122
CUST_02392,normal,0.016387205383923898
CUST_02393,normal,0.011299515415531097
CUST_02394,normal,0.01611124210730387
CUST_02395,occasional_refunder,0.3414923481513114
CUST_02396,normal,0.016610979009849796
CUST_02397,normal,0.0191589201987649
CUST_02398,normal,0.05177828366872796
CUST_02399,normal,0.01999500788439869
CUST_02400,normal,0.03183537071387349
CUST_02401,normal,0.07296403424762417
CUST_02402,normal,0.08374759957949761
CUST_02403,normal,0.04223399759743239
CUST_02404,normal,0.16461878447147224
CUST_02405,normal,0.09266919017646878
CUST_02406,normal,0.01476612897969884
CUST_02407,normal,0.10866399329857132
CUST_02408,normal,0.02542620202131569
CUST_02409,aggressive_abuser,0.45133043639728027
CUST_02410,normal,0.028331314928609574
CUST_02411,normal,0.03382502483161949
CUST_02412,normal,0.008524977394538513
CUST_02413,normal,0.02655699801664849
CUST_02414,normal,0.008265192386079765
CUST_02415,normal,0.16317712651440214
CUST_02416,suspicious,0.29985914763155297
CUST_02417,normal,0.04503518555401975
CUST_02418,normal,0.0297940565892488
CUST_02419,normal,0.05013434217373212
CUST_02420,normal,0.016648914356463172
CUST_02421,normal,0.02313539388567557
CUST_02422,normal,0.055711083984306985
CUST_02423,normal,0.014074185277750947
CUST_02424,normal,0.02806238050816108
CUST_02425,normal,0.05124900615915516
CUST_02426,occasional_refunder,0.06573953850828099
CUST_02427,normal,0.07765764930068764
CUST_02428,suspicious,0.3455448896145241
CUST_02429,normal,0.06952648423621494
CUST_02430,occasional_refunder,0.13169453167429365
CUST_02431,normal,0.043771027524179294
CUST_02432,normal,0.029040788954880097
CUST_02433,aggressive_abuser,0.35879330469218657
CUST_02434,normal,0.015822721924526058
CUST_02435,suspicious,0.4288374712884905
CUST_02436,normal,0.03615009909598115
CUST_02437,normal,0.035411934398171065
CUST_02438,normal,0.009075538718157776
CUST_02439,normal,0.04655017027625541
CUST_02440,normal,0.027383959166054166
CUST_02441,normal,0.0476939563446648
CUST_02442,normal,0.0478143699181306
CUST_02443,normal,0.08146335727109182
CUST_02444,normal,0.008521609774826489
CUST_02445,normal,0.04905338864275069
CUST_02446,normal,0.03319571366323453
CUST_02447,normal,0.02265223543434403
CUST_02448,normal,0.0238007583593726
CUST_02449,normal,0.0163601479434779
CUST_02450,normal,0.022476646555284283
CUST_02451,normal,0.05237025362200884
CUST_02452,suspicious,0.3814929809260725
CUST_02453,normal,0.08149623156802714
CUST_02454,normal,0.01747783953185235
CUST_02455,normal,0.03922167253532855
CUST_02456,normal,0.03950378285301686
CUST_02457,normal,0.03378017013422818
CUST_02458,normal,0.006246366799251342
CUST_02459,normal,0.04600304800796619
CUST_02460,normal,0.03676321470190608
CUST_02461,aggressive_abuser,0.4905733000806139
CUST_02462,occasional_refunder,0.2403858010392068
CUST_02463,normal,0.09374796800413268
CUST_02464,normal,0.03688454280304229
CUST_02465,normal,0.04178634689783431
CUST_02466,normal,0.015931446130905004
CUST_02467,normal,0.018919101237322326
CUST_02468,normal,0.10053265284331123
CUST_02469,normal,0.1083819367435
CUST_02470,normal,0.04471173225709886
CUST_02471,normal,0.09946139331976465
CUST_02472,suspicious,0.42687089426735647
CUST_02473,occasional_refunder,0.16411143341804846
CUST_02474,normal,0.07158902870090023
CUST_02475,normal,0.0524889117268159
CUST_02476,occasional_refunder,0.1380535393708589
CUST_02477,normal,0.04701708566872095
CUST_02478,normal,0.053603830911260086
CUST_02479,normal,0.07415572701080414
CUST_02480,normal,0.01968009688067401
CUST_02481,normal,0.07530567424676601
CUST_02482,occasional_refunder,0.20582573676281388
CUST_02483,suspicious,0.14230788034410582
CUST_02484,normal,0.04144511462951054
CUST_02485,normal,0.03894814352894818
CUST_02486,suspicious,0.25329373273579875
CUST_02487,normal,0.06007515859402479
CUST_02488,occasional_refunder,0.23431302251052222
CUST_02489,normal,0.04706758843097383
CUST_02490,normal,0.08039127093478998
CUST_02491,normal,0.017768731819191193
CUST_02492,normal,0.09525773993063848
CUST_02493,normal,0.042286308988430915
CUST_02494,normal,0.11608548638743266
CUST_02495,normal,0.05931175804820018
CUST_02496,normal,0.028491978561794303
CUST_02497,normal,0.04198049851994524
CUST_02498,occasional_refunder,0.1305080629099418
CUST_02499,suspicious,0.37736160705904137
CUST_02500,normal,0.10345969431677628
CUST_02501,normal,0.036823980290371656
CUST_02502,normal,0.09013563245292527
CUST_02503,normal,0.11734457877982717
CUST_02504,suspicious,0.2867804646938826
CUST_02505,normal,0.03678573782882797
CUST_02506,normal,0.034567059278534026
CUST_02507,normal,0.06875582131073782
CUST_02508,normal,0.038452249739818554
CUST_02509,normal,0.04837379221244968
CUST_02510,occasional_refunder,0.26963435661952695
CUST_02511,normal,0.09428746183901753
CUST_02512,occasional_refunder,0.3209913767681217
CUST_02513,normal,0.0335543877242294
CUST_02514,normal,0.10365393703973304
CUST_02515,normal,0.04954964888717748
CUST_02516,occasional_refunder,0.21486227770742072
CUST_02517,normal,0.0791970021987469
CUST_02518,normal,0.017371134243551585
CUST_02519,normal,0.05652396759374122
CUST_02520,normal,0.11104234837836108
CUST_02521,normal,0.04503511590673967
CUST_02522,normal,0.059720592862417154
CUST_02523,normal,0.04230692300537144
CUST_02524,normal,0.04086801214043418
CUST_02525,normal,0.06079575236006387
CUST_02526,normal,0.0889028825481186
CUST_02527,normal,0.03357864016730695
CUST_02528,suspicious,0.48317340681527327
CUST_02529,normal,0.04748801054770693
CUST_02530,aggressive_abuser,0.703252771281633
CUST_02531,normal,0.043758469703577066
CUST_02532,normal,0.06370778456643549
CUST_02533,normal,0.0464628636979747
CUST_02534,normal,0.014110653476822301
CUST_02535,normal,0.03695962275236781
CUST_02536,normal,0.03784173721177525
CUST_02537,normal,0.0483612446147808
CUST_02538,normal,0.18470068015089686
CUST_02539,normal,0.081162596425876
CUST_02540,normal,0.07486126770656992
CUST_02541,normal,0.036261889704169666
CUST_02542,normal,0.011546834194877719
CUST_02543,normal,0.029537796944176718
CUST_02544,normal,0.08500985981186973
CUST_02545,normal,0.034124983423606405
CUST_02546,normal,0.033073183130631595
CUST_02547,normal,0.02456746009059205
CUST_02548,normal,0.024237993278895312
CUST_02549,normal,0.14697979309366493
CUST_02550,normal,0.07297340362838238
CUST_02551,normal,0.07082566044990206
CUST_02552,normal,0.06474210148259657
CUST_02553,normal,0.11939358011844986
CUST_02554,suspicious,0.5377705495547966
CUST_02555,normal,0.007636618944535029
CUST_02556,suspicious,0.2788339911081368
CUST_02557,normal,0.06815497473876932
CUST_02558,normal,0.061690776073895594
CUST_02559,normal,0.04918523089680731
CUST_02560,normal,0.024456371968658963
CUST_02561,normal,0.04387499702856923
CUST_02562,normal,0.07415558196979899
CUST_02563,normal,0.04766610758907841
CUST_02564,normal,0.02054474319284432
CUST_02565,normal,0.08111668311894443
CUST_02566,normal,0.019576415646197363
CUST_02567,normal,0.08868361588841335
CUST_02568,normal,0.03637160059000129
CUST_02569,normal,0.041735161537727106
CUST_02570,occasional_refunder,0.20493732030464307
CUST_02571,normal,0.03049199386373329
CUST_02572,occasional_refunder,0.3287680899128709
CUST_02573,normal,0.018277284391637654
CUST_02574,normal,0.10278935814607461
CUST_02575,normal,0.03326571032564381
CUST_02576,normal,0.06035975337356177
CUST_02577,suspicious,0.44448063043381
CUST_02578,normal,0.07664362040847035
CUST_02579,normal,0.0216615326781317
CUST_02580,normal,0.11520869194654892
CUST_02581,normal,0.05785316322842884
CUST_02582,occasional_refunder,0.17793062369684484
CUST_02583,normal,0.03684849532834526
CUST_02584,normal,0.04915937150784572
CUST_02585,normal,0.10019036758371294
CUST_02586,normal,0.017533747333679992
CUST_02587,normal,0.045929924656581335
CUST_02588,normal,0.10132106083148133
CUST_02589,normal,0.04643576868181164
CUST_02590,normal,0.08791221522248774
CUST_02591,normal,0.031132837286123444
CUST_02592,normal,0.138011029565476
CUST_02593,normal,0.13416889466859294
CUST_02594,normal,0.05905610088547811
CUST_02595,normal,0.046501756899493894
CUST_02596,normal,0.06468027727793596
CUST_02597,normal,0.07047959880113307
CUST_02598,normal,0.0960928777326704
CUST_02599,normal,0.06339288045256619
CUST_02600,normal,0.06437227693217674
CUST_02601,normal,0.05801190378379845
CUST_02602,normal,0.0192698824573703
CUST_02603,normal,0.034942971572682585
CUST_02604,normal,0.07535059126522173
CUST_02605,normal,0.04408942457981402
CUST_02606,normal,0.06502019194643847
CUST_02607,normal,0.14018039576257277
CUST_02608,normal,0.008879142568226155
CUST_02609,normal,0.08167777010848686
CUST_02610,normal,0.11284120731936745
CUST_02611,normal,0.07136541820311085
CUST_02612,normal,0.030230052664013466
CUST_02613,normal,0.029513483535102983
CUST_02614,normal,0.02384747620621784
CUST_02615,normal,0.03041250839526263
CUST_02616,normal,0.05550092904632958
CUST_02617,normal,0.04802738102560961
CUST_02618,normal,0.13807179728121488
CUST_02619,normal,0.022340694242180603
CUST_02620,normal,0.03805523619599691
CUST_02621,normal,0.024790739586603043
CUST_02622,occasional_refunder,0.058208306782386185
CUST_02623,normal,0.17130372286187584
CUST_02624,occasional_refunder,0.2671178826185347
CUST_02625,normal,0.05953206540874293
CUST_02626,suspicious,0.5006814764111658
CUST_02627,normal,0.029934207724521298
CUST_02628,normal,0.028059917333068653
CUST_02629,normal,0.0049977589313591085
CUST_02630,normal,0.082182469797816
CUST_02631,normal,0.11313004101685478
CUST_02632,normal,0.0474894656254621
CUST_02633,normal,0.01660836282102347
CUST_02634,normal,0.06704923722422565
CUST_02635,normal,0.053161227785185755
CUST_02636,normal,0.07231762368646805
CUST_02637,suspicious,0.29535721208783616
CUST_02638,normal,0.040946057066712
CUST_02639,suspicious,0.12131796116236329
CUST_02640,normal,0.008707744832356137
CUST_02641,normal,0.03199619783227373
CUST_02642,normal,0.006217591118810996
CUST_02643,normal,0.04250741738289057
CUST_02644,normal,0.029995353163750956
CUST_02645,normal,0.05145770143200764
CUST_02646,normal,0.020775973608249516
CUST_02647,suspicious,0.4592575786486543
CUST_02648,normal,0.05899818944704325
CUST_02649,normal,0.05776871251158815
CUST_02650,normal,0.03936016439170545
CUST_02651,normal,0.11262384781203005
CUST_02652,normal,0.01708609376138039
CUST_02653,normal,0.02780756815739423
CUST_02654,normal,0.08840325609891933
CUST_02655,normal,0.010022471306980014
CUST_02656,normal,0.029336258813063766
CUST_02657,normal,0.05165964005122787
CUST_02658,normal,0.0675483312534295
CUST_02659,normal,0.09203236874988982
CUST_02660,normal,0.10942381347918552
CUST_02661,normal,0.018486566555879803
CUST_02662,occasional_refunder,0.22989695464355964
CUST_02663,normal,0.027327797273929137
CUST_02664,normal,0.04995029776389258
CUST_02665,normal,0.09492369063361508
CUST_02666,normal,0.10136253454379718
CUST_02667,normal,0.024541786465218707
CUST_02668,normal,0.04697958512656451
CUST_02669,normal,0.04759499359918671
CUST_02670,normal,0.019309916144838398
CUST_02671,normal,0.06871588094671012
CUST_02672,normal,0.01692652311342733
CUST_02673,normal,0.03784116838111934
CUST_02674,normal,0.05907488652404987
CUST_02675,occasional_refunder,0.07914646581863834
CUST_02676,normal,0.06830399669319011
CUST_02677,normal,0.0915971882004828
CUST_02678,normal,0.01280529320090617
CUST_02679,normal,0.04630957084384375
CUST_02680,normal,0.05630686339624998
CUST_02681,normal,0.023746352449022456
CUST_02682,normal,0.06059882249429216
CUST_02683,normal,0.09303363269636247
CUST_02684,normal,0.03141966846153669
CUST_02685,normal,0.016767359168169
CUST_02686,normal,0.04800844823917158
CUST_02687,normal,0.02953156584497363
CUST_02688,normal,0.10157459952641111
CUST_02689,normal,0.024751176780738484
CUST_02690,normal,0.04254289172433997
CUST_02691,normal,0.092994232066728
CUST_02692,normal,0.004484456830212566
CUST_02693,normal,0.030839452624240905
CUST_02694,normal,0.047578575653737167
CUST_02695,suspicious,0.3553582045071338
CUST_02696,normal,0.07076278261446686
CUST_02697,normal,0.048099019103867775
CUST_02698,normal,0.14056400880320158
CUST_02699,normal,0.07675035888065648
CUST_02700,normal,0.024361586799620784
CUST_02701,normal,0.0938045173721778
CUST_02702,suspicious,0.31571784923401097
CUST_02703,normal,0.07792329511245367
CUST_02704,normal,0.08547936513674002
CUST_02705,normal,0.0769897681632283
CUST_02706,normal,0.03703322120942099
CUST_02707,normal,0.05087293537972936
CUST_02708,normal,0.0521983007071904
CUST_02709,normal,0.025031301666550303
CUST_02710,normal,0.12229322759312422
CUST_02711,normal,0.04790436576677771
CUST_02712,normal,0.043922877793184406
CUST_02713,normal,0.015730934173528395
CUST_02714,normal,0.07944458638240792
CUST_02715,normal,0.01332204372126374
CUST_02716,normal,0.13648332778309594
CUST_02717,normal,0.03957174673717272
CUST_02718,suspicious,0.46092604777328955
CUST_02719,normal,0.08459364622206975
CUST_02720,normal,0.019895675654949825
CUST_02721,occasional_refunder,0.1280323123531978
CUST_02722,normal,0.028346872070296094
CUST_02723,normal,0.008432004184571261
CUST_02724,normal,0.08009663402166808
CUST_02725,normal,0.011915167101805402
CUST_02726,normal,0.07659178733042359
CUST_02727,normal,0.06264843481957832
CUST_02728,normal,0.08379848771790062
CUST_02729,normal,0.005570002405453503
CUST_02730,normal,0.09720975883074906
CUST_02731,normal,0.003270564658857917
CUST_02732,normal,0.07134762296235794
CUST_02733,normal,0.016751086815984022
CUST_02734,suspicious,0.3354595771735732
CUST_02735,suspicious,0.18331813794765126
CUST_02736,normal,0.048118704116123984
CUST_02737,aggressive_abuser,0.6593812845891788
CUST_02738,normal,0.05036955274645932
CUST_02739,suspicious,0.322242963849894
CUST_02740,normal,0.09300965165733552
CUST_02741,normal,0.012537524523911868
CUST_02742,normal,0.00964888742459073
CUST_02743,normal,0.013306914440665686
CUST_02744,normal,0.0367263731420857
CUST_02745,normal,0.010422073494633548
CUST_02746,normal,0.053356124045226
CUST_02747,normal,0.021475117171822856
CUST_02748,normal,0.026631696494293887
CUST_02749,normal,0.018137383239387923
CUST_02750,normal,0.09507956133719803
CUST_02751,normal,0.03180919202294299
CUST_02752,normal,0.043676817164909364
CUST_02753,normal,0.03075126684852354
CUST_02754,normal,0.03727211205524153
CUST_02755,occasional_refunder,0.2830066042503181
CUST_02756,normal,0.01549262649432582
CUST_02757,normal,0.026099786769549077
CUST_02758,occasional_refunder,0.06621965143779274
CUST_02759,normal,0.05676110057578289
CUST_02760,normal,0.07681684921511665
CUST_02761,normal,0.023093494532971087
CUST_02762,normal,0.03141233886124133
CUST_02763,normal,0.02667570347054463
CUST_02764,normal,0.09215472835202206
CUST_02765,normal,0.07412126717347128
CUST_02766,suspicious,0.3298755209059597
CUST_02767,normal,0.01127371842648747
CUST_02768,normal,0.014239530439994276
CUST_02769,normal,0.025024257036813855
CUST_02770,normal,0.030225429926267665
CUST_02771,normal,0.018418789635419465
CUST_02772,normal,0.05915895485387501
CUST_02773,normal,0.05225103407333541
CUST_02774,normal,0.10404703025376534
CUST_02775,normal,0.12031362244402448
CUST_02776,normal,0.11950735408669615
CUST_02777,normal,0.05040330173575573
CUST_02778,normal,0.04323312244798681
CUST_02779,normal,0.019843113444137247
CUST_02780,normal,0.07161378543632223
CUST_02781,normal,0.02313461895035694
CUST_02782,normal,0.03320452882499816
CUST_02783,suspicious,0.5870379393725624
CUST_02784,normal,0.05748246955517106
CUST_02785,normal,0.028780051080416258
CUST_02786,normal,0.0270905038999204
CUST_02787,suspicious,0.27236980372841857
CUST_02788,normal,0.05724220306293404
CUST_02789,suspicious,0.4628068287135337
CUST_02790,aggressive_abuser,0.697132972540451
CUST_02791,normal,0.03668361648248368
CUST_02792,suspicious,0.32005578873841856
CUST_02793,normal,0.06646722840632276
CUST_02794,normal,0.0539601969423143
CUST_02795,normal,0.012867691234116331
CUST_02796,normal,0.08956977292622359
CUST_02797,normal,0.039038673044446824
CUST_02798,normal,0.02042797345946115
CUST_02799,suspicious,0.3017822843845177
CUST_02800,normal,0.0870753572128851
CUST_02801,normal,0.024016891353133073
CUST_02802,occasional_refunder,0.2916077316929086
CUST_02803,suspicious,0.4378732859140771
CUST_02804,suspicious,0.4858164464726824
CUST_02805,normal,0.07342129160820413
CUST_02806,suspicious,0.24569456938405038
CUST_02807,normal,0.038288789343928584
CUST_02808,normal,0.016924135508945327
CUST_02809,normal,0.0950925753440821
CUST_02810,normal,0.030813059799279598
CUST_02811,normal,0.03327074119880073
CUST_02812,normal,0.015409108349296563
CUST_02813,normal,0.04574197956491372
CUST_02814,normal,0.058102174510093384
CUST_02815,normal,0.017122974943669482
CUST_02816,normal,0.015241623068325688
CUST_02817,normal,0.06084008287232285
CUST_02818,normal,0.003430672554280265
CUST_02819,normal,0.006873704820260218
CUST_02820,normal,0.027671001477600942
